latitude,longitude,coordinates,MCDELIVERY_URL,shortDescription,longDescription,todayHours,driveTodayHours,id,addressLine1,addressLine3,addressLine4,subDivision,postcode,customAddress,telephone,openstatus,identifierValue,timeZone,filterType,rest_hoursMonday,rest_hoursTuesday,rest_hoursWednesday,rest_hoursThursday,rest_hoursFriday,rest_hoursSaturday,rest_hoursSunday,drive_driveHoursMonday,drive_driveHoursTuesday,drive_driveHoursWednesday,drive_driveHoursThursday,drive_driveHoursFriday,drive_driveHoursSaturday,drive_driveHoursSunday,ident_NATLSTRNUMBER,ident_Entity,ident_Region_ID,ident_Co_Op,ident_Co_Op_ID,ident_Co_Op_Name,ident_TV_Market_ID,ident_TV_Market_Name
33.670307,-96.905453,"[-96.905453, 33.670307]",https://www.ubereats.com/store/mcdonalds-871-hwy-377-n/_qzu7UFMR_-usHdRbBA0PA,WHITESBORO,"WHITESBORO, TX-HWY 82/377",00:00 - 00:00,04:00 - 00:00,195500336848:en-US,871 Hwy 377 N,Whitesboro,United States,TX,76273,"Whitesboro, TX 76273",(903) 564-6790,OPEN,28218,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,28218,161161,54,DALLAS FIELD OFFICE,220,DALLAS TYLER,12440,"DALLAS-FORT WORTH, TX."
33.421033,-96.590049,"[-96.590049, 33.421033]",https://www.ubereats.com/store/mcdonalds-1001-w-stephens/o7TfzKI_TeyGCeWbO2mphQ,VAN ALSTYNE,"VAN ALSTYNE, TX (OIL)",05:00 - 00:00,05:00 - 00:00,195500341040:en-US,1001 W Stephens,Van Alstyne,United States,TX,75495,"Van Alstyne, TX 75495",(903) 712-2006,OPEN,26431,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,26431,144527,54,DALLAS FIELD OFFICE,220,DALLAS TYLER,12440,"DALLAS-FORT WORTH, TX."
33.379614,-96.237931,"[-96.237931, 33.379614]",,LEONARD,"78 AND 78 LEONARD, TX",05:00 - 01:00,05:00 - 00:00,195500924663:en-US,102 S Hwy 69,Leonard,United States,TX,75452,"Leonard, TX 75452",,OPEN,43363,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA']",05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,43363,245073,54,DALLAS FIELD OFFICE,220,DALLAS TYLER,12440,"DALLAS-FORT WORTH, TX."
35.057446,-98.254992,"[-98.254992, 35.057446]",,ANADARKO,"ANADARKO, OK",07:00 - 22:00,05:00 - 00:00,195500568225:en-US,714 W Petree Road,Anadarko,United States,OK,73005,"Anadarko, OK 73005",(405) 247-2948,OPEN,33579,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,06:00 - 00:00,33579,184480,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.029893,-97.934381,"[-97.934381, 35.029893]",https://www.ubereats.com/store/mcdonalds-2027-s-4th-st/VPIQwZqhRQ2e2yfxdn-0qw,CHICKASHA-SO 4TH,CHICKASHA-SO 4TH,05:00 - 00:00,05:00 - 00:00,195500300825:en-US,2027 S 4th St,Chickasha,United States,OK,73018-5942,"Chickasha, OK 73018-5942",(405) 222-1851,OPEN,5183,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,04:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,04:00 - 00:00,5183,23870,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.082005,-97.889183,"[-97.889183, 35.082005]",,CHCKSHA-BAILY TP,"CHICKASHA, OK-H E BAILEY TRNPK",06:00 - 23:00,06:00 - 23:00,195500301457:en-US,HE BAILEY TPKE / I-44 (Travel Plaza),Chickasha,United States,OK,73018,"Chickasha, OK 73018",(405) 222-3639,OPEN,7776,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,07:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,07:00 - 23:00,7776,23934,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
34.78302,-98.297147,"[-98.297147, 34.78302]",https://www.ubereats.com/store/mcdonalds-7738-hwy-277/Iqq3GQ9VW4Okbylvfit-Tg,"ELGIN, OK - STO","ELGIN, OK - STO",05:00 - 23:00,05:00 - 23:00,195500547640:en-US,7738 Hwy 277,Elgin,United States,OK,73538,"Elgin, OK 73538",(580) 492-4478,OPEN,33222,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,33222,182849,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.622951,-98.434742,"[-98.434742, 34.622951]",https://www.ubereats.com/store/mcdonalds-3144-nw-cache-rd/xjL3D506Qo6RgWscZeC4SQ,LAWTON-CACHE,LAWTON-CACHE,07:00 - 22:00,04:00 - 03:45,195500300351:en-US,3144 Nw Cache Rd,Lawton,United States,OK,73505,"Lawton, OK 73505",(580) 351-9820,OPEN,292,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'PlayPlacePresence', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,04:00 - 03:45,04:00 - 03:45,04:00 - 03:45,04:00 - 03:45,04:00 - 03:45,04:00 - 03:45,04:00 - 03:45,292,23815,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.628782,-98.492798,"[-98.492798, 34.628782]",https://www.ubereats.com/store/mcdonalds-1948-nw-82nd-street/Wl6__fkvR3Wgj2edPs7rcw,LAWTON 82ND/QUAN,LAWTON 82ND/QUANAH,07:00 - 22:00,05:00 - 23:00,195500783079:en-US,1948 Nw 82nd Street,Lawton,United States,OK,73505,"Lawton, OK 73505",(580) 699-8770,OPEN,36481,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,36481,201476,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.607979,-98.421749,"[-98.421749, 34.607979]",https://www.ubereats.com/store/mcdonalds-30-s-sheridan/NUNhld2XQ4KIjGgRq3Y5cQ,LAWTON-SHERIDAN,LAWTON-SHERIDAN,07:00 - 22:00,05:00 - 00:00,195500300603:en-US,30 S Sheridan,Lawton,United States,OK,73501-5501,"Lawton, OK 73501-5501",(580) 354-0544,OPEN,3056,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,3056,23844,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.609568,-98.474177,"[-98.474177, 34.609568]",https://www.ubereats.com/store/mcdonalds-1-nw-67th-st/VLLbN-pKQ4ehpLoTpldicg,LAWTON-67TH/GORE,"LAWTON, OK - 67TH/GORE",07:00 - 22:00,05:30 - 23:00,195500329000:en-US,1 Nw 67th St,Lawton,United States,OK,73505,"Lawton, OK 73505",(580) 510-8084,OPEN,23058,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 00:00,05:30 - 00:00,06:00 - 23:00,23058,44694,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.594942,-98.40428,"[-98.40428, 34.594942]",https://www.ubereats.com/store/mcdonalds-1015-sw-lee-blvd/qBY5x_O7S6-df4AQhApUKQ,LAWTON/11TH LEE,LAWTON/11TH LEE,07:00 - 22:00,06:00 - 23:00,195500301785:en-US,1015 Sw Lee Blvd,Lawton,United States,OK,73501-5720,"Lawton, OK 73501-5720",(580) 357-3580,OPEN,10963,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,10963,23964,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
34.52836,-97.967497,"[-97.967497, 34.52836]",https://www.ubereats.com/store/mcdonalds-1817-n-hwy-81/X5aMw0aiUeCb0p1myC9Elg,DUNCAN-HWY 81,"DUNCAN, OK-HWY 81 (RELO)",06:00 - 00:00,06:00 - 00:00,195500347486:en-US,1817 N Hwy 81,Duncan,United States,OK,73533,"Duncan, OK 73533",(580) 252-1398,OPEN,29760,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,29760,166698,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,19160,"WICHITA FALLS, TX./LAWTON, OK."
35.489934,-97.760945,"[-97.760945, 35.489934]",https://www.ubereats.com/store/mcdonalds-1252-garth-brooks-blvd/0ivIUlwMRsqFqfuAhf5AzQ,YUKON-I40,YUKON-I40,06:00 - 23:00,06:00 - 23:00,195500301969:en-US,1252 Garth Brooks Blvd,Yukon,United States,OK,73099,"Yukon, OK 73099",(405) 354-1779,OPEN,13298,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,13298,23987,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.508612,-97.743784,"[-97.743784, 35.508612]",https://www.ubereats.com/store/mcdonalds-31-west-main/ThegHsrhTfen-AakK7aGgw,YUKON-MAIN,"YUKON, OK - W. MAIN",05:00 - 00:00,05:00 - 00:00,195500300733:en-US,31 W Main,Yukon,United States,OK,73099-2234,"Yukon, OK 73099-2234",(405) 354-1285,OPEN,4181,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,4181,23861,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.605543,-97.744728,"[-97.744728, 35.605543]",https://www.ubereats.com/store/mcdonalds-13300-piedmont-rd/Sa8kW8lJS6Gu44tACA9fRA,PIEDMONT. OK,PIEDMONT. OK,05:30 - 23:00,05:30 - 23:00,195500704142:en-US,13300 S Piedmont Rd,Piedmont,United States,OK,73078,"Piedmont, OK 73078",(405) 283-0840,OPEN,35375,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,05:30 - 23:00,35375,186619,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.466028,-97.724123,"[-97.724123, 35.466028]",https://www.ubereats.com/store/mcdonalds-4-s-mustang-rd/x43OJZa5Qo6Uaw9p5CQWgg,OKC-I40/MUSTANG,"OKC, OK-I-40/MUSTANG RD",00:00 - 00:00,00:00 - 00:00,195500333663:en-US,4 S Mustang Rd,Oklahoma City,United States,OK,73099,"Oklahoma City, OK 73099",(405) 265-1834,OPEN,27721,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'PlayPlacePresence', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,27721,159214,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.435041,-97.723346,"[-97.723346, 35.435041]",https://www.ubereats.com/store/mcdonalds-us-11316-sw-29th-st/9kbBhSUyX1eIv1cobR_gNg,29 AND MUSTANG,"29TH  AND MUSTANG RD-MUSTANG, OK",06:00 - 00:00,06:00 - 00:00,195500867502:en-US,11316 Sw 29th Street,Oklahoma City,United States,OK,73099,"Oklahoma City, OK 73099",(405) 467-4114,OPEN,41128,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,41128,239740,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.392142,-97.721738,"[-97.721738, 35.392142]",https://www.ubereats.com/store/mcdonalds-101-n-trading-center-ter/BlaIDTwYS6OBKP_iDau23g,MUSTANG,"MUSTANG, OK",00:00 - 00:00,00:00 - 00:00,195500301174:en-US,101 N Trading Center Ter,Mustang,United States,OK,73064,"Mustang, OK 73064",(405) 376-4414,OPEN,7003,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,7003,23911,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.461747,-97.687988,"[-97.687988, 35.461747]",https://www.ubereats.com/store/mcdonalds-400-s-morgan-rd/QyoGwMpEQ8qErTJS4xnd-g,OKC-I-40/MORGAN,OKC-I-40/MORGAN RD,00:00 - 00:00,00:00 - 00:00,195500338057:en-US,400 S Morgan Rd,Oklahoma City,United States,OK,73128,"Oklahoma City, OK 73128",(405) 495-8888,OPEN,28413,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,28413,162241,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.436154,-97.688818,"[-97.688818, 35.436154]",https://www.ubereats.com/store/mcdonalds-us-2812-s-morgan-rd/BNA1jFJ_WZiEYreANAl0Tg,MORGAN AND 29,"MORGAN  AND 29TH-MUSTANG, OK",06:00 - 00:00,05:30 - 00:00,195500881058:en-US,2812 S. Morgan Rd.,Oklahoma City,United States,OK,73128,"Oklahoma City, OK 73128",(405) 759-5182,OPEN,41176,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,05:30 - 00:00,05:30 - 00:00,05:30 - 00:00,05:30 - 04:00,00:00 - 00:00,00:00 - 00:00,05:30 - 00:00,41176,239743,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.566518,-97.656699,"[-97.656699, 35.566518]",https://www.ubereats.com/store/mcdonalds-8001-nw-hwy/nuOlZ7AdR8KJMDj22SeL1Q,OKC-N COUNCIL,OKC-NW HWY/N COUNCIL,00:00 - 00:00,00:00 - 00:00,195500301525:en-US,8001 Nw Hwy,Oklahoma City,United States,OK,73132,"Oklahoma City, OK 73132",(405) 721-8000,OPEN,7856,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'PlayPlacePresence', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,7856,23940,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.46379,-97.655169,"[-97.655169, 35.46379]",https://www.ubereats.com/store/mcdonalds-201-s-council/jhU4VuqBQZiI_AN-lSIrfA,OKC-SO COUNCIL,OKC-SO COUNCIL,00:00 - 00:00,00:00 - 00:00,195500300863:en-US,201 S Council,Oklahoma City,United States,OK,73128,"Oklahoma City, OK 73128",(405) 782-0645,OPEN,5375,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,5375,23875,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.58122,-97.637852,"[-97.637852, 35.58122]",https://www.ubereats.com/store/mcdonalds-11000-n-rockwell/n-mQxmt2S1eYXyQssfLMcQ,OK CITY-ROCKWELL,OK CITY-ROCKWELL,06:00 - 00:00,06:00 - 00:00,195500301389:en-US,11000 N Rockwell,Oklahoma City,United States,OK,73132,"Oklahoma City, OK 73132",(405) 721-2100,OPEN,7387,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'ROA', 'WIFI']",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 04:00,00:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 04:00,00:00 - 00:00,06:00 - 00:00,7387,23930,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
35.492961,-97.635775,"[-97.635775, 35.492961]",https://www.ubereats.com/store/mcdonalds-7010-nw-23rd-st/091oKtR3Sfik3Dx9Dy2qxg,BETHANY-NW 23RD,"BETHANY, OK",06:00 - 23:00,06:00 - 23:00,195500300429:en-US,7010 Nw 23rd St,Bethany,United States,OK,73008-5221,"Bethany, OK 73008-5221",(405) 495-1002,OPEN,1626,(GMT-06:00) Central Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 00:00,06:00 - 00:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 00:00,06:00 - 00:00,06:00 - 23:00,1626,23825,54,DALLAS FIELD OFFICE,218,WICHITA OK CITY TULSA FT SMITH,16480,"OKLAHOMA CITY, OK."
